OBJECTID,TLIGHTS_,TLIGHTS_ID,SITE_NO,SITE_NAME,SITE_TYPE,DIRECTORY,DIR_REF,D_ADDED,D_TOWNS,D_EDITED,D_REMOVED,LINK_MODE,STATUS,COMMENTS,MULTI,UFI,ARC_UFI,LONG,LAT
49201,,,1875,Springvale Road nr O'Sullivan Road,POS,,,,,,,,OPERATIONAL,,,,,145.166,-37.879
49202,,,1726,Plenty Rd/Laurel St/Wallan Rd,INT,,,,,,,,OPERATIONAL,,,,,145.115,-37.514
49203,,,1412,Monash/Cardinia Rd IB,RAMP MTR,,,,,,,,OPERATIONAL,,,,,145.431,-38.079
49204,,,3186,Pattersons Road / Thoroughbred Drive,INT,,,,,,,,OPERATIONAL,,,,,145.337,-38.12
49205,,,5367,Drouin-Warrgul nr Bank st,FLASH PX,,,,,,,,OPERATIONAL,,,,,145.858,-38.137
49206,,,40200,M1 IB at Warrigal Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.088,-37.882
49207,,,40201,M1 OB on Huntingdal Rd bridge,OH LANE,,,,,,,,OPERATIONAL,,,,,145.108,-37.886
49208,,,40202,M1 IB on Huntingdal Rd bridge,OH LANE,,,,,,,,OPERATIONAL,,,,,145.108,-37.887
49209,,,40203,M1 OB N Huntingdale Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.11,-37.887
49210,,,40204,M1 OB West of Stanley Avenue,OH LANE,,,,,,,,OPERATIONAL,,,,,145.115,-37.889
49211,,,40205,M1 IB West of Stanley Avenue,OH LANE,,,,,,,,OPERATIONAL,,,,,145.114,-37.889
49212,,,40206,M1 OB West of Stephensons Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.121,-37.891
49213,,,40207,M1 IB West of Stephensons Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.121,-37.892
49214,,,40208,M1 IB S of Forster Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.127,-37.893
49215,,,40209,M1 OB East of Fortser Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.128,-37.892
49216,,,40210,M1 IB East of Forster Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.128,-37.893
49217,,,40211,M1 IB E Forster Rd exit ramp diverge,OH LANE,,,,,,,,OPERATIONAL,,,,,145.133,-37.893
49218,,,40212,M1 OB E of Forster Rd entry ramp merge,OH LANE,,,,,,,,OPERATIONAL,,,,,145.133,-37.893
49219,,,40213,M1 OB N of Forster Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.135,-37.893
49220,,,40214,M1 OB West of Blackburn Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.138,-37.893
49221,,,40215,M1 IB West of Blackburn Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.137,-37.894
49222,,,40216,M1 IB S of Blackburn Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.14,-37.894
49223,,,40217,M1 OB East of Blackburn Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.142,-37.894
49224,,,40218,M1 IB East of Blackburn Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.141,-37.894
49225,,,40219,M1 OB West of Blackburn Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.146,-37.896
49226,,,40220,M1 IB West of Blackburn Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.146,-37.896
49227,,,40221,M1 OB N of Blackburn Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.148,-37.896
49228,,,40222,M1 OB W Ferntree Gully Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.149,-37.898
49229,,,40223,M1 IB W Ferntree Gully Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.149,-37.898
49230,,,40225,M1 IB E Ferntree Gully Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.153,-37.903
49231,,,40227,M1 IB West of Springvale Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.158,-37.907
49232,,,40228,M1 OB West of Springvale Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.158,-37.907
49233,,,40229,M1 IB West of Springvale Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.162,-37.91
49234,,,40230,M1 OB West of Springvale Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.162,-37.91
49235,,,40231,M1 OB E Springvale Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.164,-37.911
49236,,,40232,M1 IB East of Springvale Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.166,-37.913
49237,,,40233,M1 OB East of Springvale Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.166,-37.913
49238,,,40234,M1 IB West of Wellington Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.168,-37.915
49239,,,40235,M1 OB West of Wellington Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.169,-37.915
49240,,,40236,M1 IB W Wellington Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.171,-37.918
49241,,,40237,M1 IB West of Wellington Rd 1,OH LANE,,,,,,,,OPERATIONAL,,,,,145.172,-37.919
49242,,,40238,M1 OB West of Wellington Rd 2,OH LANE,,,,,,,,OPERATIONAL,,,,,145.173,-37.919
49243,,,40239,M1 OB W Wellington Rd interchange,OH LANE,,,,,,,,OPERATIONAL,,,,,145.176,-37.922
49244,,,40241,M1 OB W Wellington Rd interchange VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.176,-37.922
49245,,,40242,M1 IB East of Wellington Rd interchange,OH LANE,,,,,,,,OPERATIONAL,,,,,145.176,-37.922
49246,,,40243,M1 IB East of Wellington Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.18,-37.925
49247,,,40244,M1 IB East of Wellington Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.18,-37.925
49248,,,40245,M1 IB West of Jacksons Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.184,-37.929
49249,,,40246,M1 OB West of Jacksons Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.184,-37.929
49250,,,40247,M1 IB E Jacksons Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.191,-37.934
49251,,,40248,M1 IB East of Jacksons Rd entry ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.191,-37.934
49252,,,40249,M1 OB East of Jacksons Rd exit ramp,OH LANE,,,,,,,,OPERATIONAL,,,,,145.191,-37.934
49253,,,40250,M1 OB bet Jacksons Rd entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.192,-37.935
49254,,,40252,M1 IB East of Police Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.197,-37.939
49255,,,40253,M1 OB East of Police Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.197,-37.939
49256,,,40254,M1 IB Eastlink Interchange VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.199,-37.941
49257,,,40256,M1 IB West of Eastlink,OH LANE,,,,,,,,OPERATIONAL,,,,,145.2,-37.942
49258,,,40257,M1 OB West of Eastlink,OH LANE,,,,,,,,OPERATIONAL,,,,,145.2,-37.941
49259,,,40258,M1 IB Eastlink Interchange VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.201,-37.943
49260,,,40259,M3 South of M1 at Gantry 2,OH LANE,,,,,,,,OPERATIONAL,,,,,145.202,-37.943
49261,,,40260,M3 South of M1 near Gantry 2 VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.202,-37.944
49262,,,40261,M1 West of Eastlink IB,OH LANE,,,,,,,,OPERATIONAL,,,,,145.203,-37.944
49263,,,40262,M1West of Eastlink OB,OH LANE,,,,,,,,OPERATIONAL,,,,,145.203,-37.944
49264,,,40263,M1 IB East of Eastlink,OH LANE,,,,,,,,OPERATIONAL,,,,,145.208,-37.948
49265,,,40264,M1 OB East of Eastlink,OH LANE,,,,,,,,OPERATIONAL,,,,,145.209,-37.948
49266,,,40265,M1 OB East of Eastlink entry ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.21,-37.948
49267,,,40267,M1 IB East of Gladstone Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.213,-37.952
49268,,,40268,M1 OB East of Gladstone Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.214,-37.951
49269,,,40269,M1 Brady Rd IB,OH LANE,,,,,,,,OPERATIONAL,,,,,145.218,-37.955
49270,,,40270,M1 Brady Rd OB,OH LANE,,,,,,,,OPERATIONAL,,,,,145.218,-37.955
49271,,,40271,M1 IB West of Stud Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.223,-37.958
49272,,,40272,M1 OB West of Stud Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.223,-37.958
49273,,,40275,M1 IB Stud Rd Entry Ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.223,-37.958
49274,,,40276,M1 IB East of Stud Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.227,-37.961
49275,,,40277,M1 OB East of Stud Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.227,-37.961
49276,,,40278,M1 OB Stud Rd Entry Ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.227,-37.961
49277,,,5358,Bridge Rd nr Hitchcock St,FLASH PX,,,,,,,,OPERATIONAL,,,,,144.492,-38.282
49278,,,1464,Wellington Road near Haverbrack Dr,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,145.2,-37.924
49279,,,6143,MELROSE STH OF LAWRENCE,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,146.867,-36.122
49280,,,6144,MELROSE STH OF BROCKLEY,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,146.866,-36.127
49281,,,40279,M1 IB East of  Dandenong Creek,OH LANE,,,,,,,,OPERATIONAL,,,,,145.234,-37.966
49282,,,40280,M1 OB East of  Dandenong Creek,OH LANE,,,,,,,,OPERATIONAL,,,,,145.234,-37.966
49283,,,40281,M1 IB Heatherton Rd (VSL),OH LANE,,,,,,,,OPERATIONAL,,,,,145.236,-37.97
49284,,,40282,M1 IB West of Heatherton Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.237,-37.97
49285,,,40283,M1 OB West of Heatherton Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.237,-37.97
49286,,,40284,M1 IB East of Heatherton Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.238,-37.975
49287,,,40285,M1 OB East of Heatherton Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.239,-37.975
49288,,,40286,M1 OB Heatherton Rd Entry Ramp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.239,-37.975
49289,,,40287,M1 Power Rd OB,OH LANE,,,,,,,,OPERATIONAL,,,,,145.241,-37.978
49290,,,40288,M1 Power Rd IB,OH LANE,,,,,,,,OPERATIONAL,,,,,145.241,-37.979
49291,,,40289,M1 IB East of Power Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.245,-37.982
49292,,,40290,M1 OB East of Power Rd,OH LANE,,,,,,,,OPERATIONAL,,,,,145.245,-37.982
49293,,,40291,M1 IB West of South Gippsland Fwy,OH LANE,,,,,,,,OPERATIONAL,,,,,145.247,-37.984
49294,,,40292,M1 OB West of South Gippsland Fwy,OH LANE,,,,,,,,OPERATIONAL,,,,,145.247,-37.984
49295,,,40293,M1 IB E South Gippsland Fwy IB Exit,OH LANE,,,,,,,,OPERATIONAL,,,,,145.249,-37.986
49296,,,40294,M1 OB E South Gippsland Fwy IB Exit,OH LANE,,,,,,,,OPERATIONAL,,,,,145.249,-37.986
49297,,,40295,M1 IB South Gippsland Fwy entry rmp VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.249,-37.986
49298,,,40296,M1 IB South Gippsland Fwy overpass VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.254,-37.991
49299,,,40297,SGF IB First LUMS gantry VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.254,-37.992
49300,,,40298,M1 IB First LUMS gantry,OH LANE,,,,,,,,OPERATIONAL,,,,,145.26,-37.994
49301,,,40299,M3 North of M1 at Gantry 2,OH LANE,,,,,,,,OPERATIONAL,,,,,145.207,-37.943
49302,,,40300,M3 North of M1 at Gantry 3,OH LANE,,,,,,,,OPERATIONAL,,,,,145.207,-37.945
49303,,,40301,M3 North of M1 near Gantry 2 VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.207,-37.943
49304,,,40302,M3 North of M1 at Gantry 1 VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.207,-37.94
49305,,,40303,M3 South of M1 at Gantry 1 VSL,OH LANE,,,,,,,,OPERATIONAL,,,,,145.204,-37.951
49306,,,1767,Ballan Road / Welcome Parade,INT,,,,,,,,OPERATIONAL,,,,,144.581,-37.85
49307,,,1400,Christies Road/Western Freeway Exit Ramp,INT,,,,,,,,OPERATIONAL,RBT SIGS,,,,144.739,-37.764
49308,,,1404,Christies Road/Western Freeway Entry Ram,INT,,,,,,,,OPERATIONAL,,,,,144.74,-37.759
49309,,,6034,Gisborne-Kilmore Rd Nr Hamilton St,POS,,,,,,,,OPERATIONAL,,,,,144.591,-37.488
49310,,,3270,McGregor Rd near Livingstone Blvd,POS,,,,,,,,OPERATIONAL,,,,,145.473,-38.084
49311,,,1762,Hacketts Road near Brownlow Drive,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,144.718,-37.889
49312,,,2998,DALTON ROAD / CHILDS ROAD,INT,,,,,,,,OPERATIONAL,,,,,145.03,-37.66
49313,,,5662,Princes Hwy nr Barkes Avenue,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,147.983,-37.882
49314,,,2048,Glen Huntly Rd btw Hopetoun St & Victori,POS,,,,,,,,OPERATIONAL,"PUFFIN,TRAM PRI",,,,145.01,-37.885
49315,,,1452,Glen Huntly Road west of Royal Avenue,POS,,,,,,,,OPERATIONAL,"PUFFIN,UPS",,,,145.042,-37.889
49316,,,1742,Reserve  Road / Weatherall Road,INT,,,,,,,,OPERATIONAL,,,,,145.036,-37.97
49317,,,1447,TUL Flemington Road Outbound Entry Ramp,RBT MTR,,,,,,,,OPERATIONAL,,,,,144.939,-37.783
49318,,,1454,TUL Bell Street Outbound Entry Ramp,RBT MTR,,,,,,,,OPERATIONAL,,,,,144.926,-37.735
49319,,,1455,TUL Bell/Pascoe Vale Inbound Entry Ramp,RBT MTR,,,,,,,,OPERATIONAL,,,,,144.93,-37.737
49320,,,1463,TUL WGF/Ramp M Outbound Entry Ramp,RBT MTR,,,,,,,,OPERATIONAL,,,,,144.929,-37.827
49321,,,40185,S02-01 CityLink IB Exit/Ramp L IB,OH LANE,,,,,,,,OPERATIONAL,,,,,144.933,-37.826
49322,,,2471,Grange Road - Oakleigh Road,INT,,,,,,,,OPERATIONAL,,,,,145.045,-37.898
49323,,,6610,Princes Way nr School Road,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,145.854,-38.133
49324,,,1415,MONASH FWY EXIT RAMP / FERNTREE GULLY RD,INT,,,,,,,,OPERATIONAL,,,,,145.155,-37.903
49325,,,6065,Midland Hwy / Charle St / Westwood Dr,INT,,,,,,,,OPERATIONAL,,,,,145.342,-36.397
49326,,,5326,Geelong-Bacchus Marsh Rd /PHW Sth O/P,INT,,,,,,,,OPERATIONAL,,,,,144.359,-38.06
49327,,,1489,HODDLE / ABBOT,INT,,,,,,,,OPERATIONAL,,,,,144.993,-37.797
49328,,,3289,Glasscocks Road / Wheelers Park Drive,INT,,,,,,,,OPERATIONAL,,,,,145.329,-38.074
49329,,,6649,Bass Highway/Korumburra-Wonthaggi Road,INT,,,,,,,,OPERATIONAL,,,,,145.593,-38.603
49330,,,2063,Kings Road / Taylors Road,INT,,,,,,,,OPERATIONAL,,,,,144.782,-37.728
49331,,,5365,GREAT OCEAN ROAD NEAR CAMP ROAD,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,144.19,-38.405
49332,,,2481,BOURKE STREET NR RUSSELL STREET (west end,FLASH PX,,,,,,,,OPERATIONAL,,,,,144.969,-37.813
49333,,,2480,BOURKE STREET NR RUSSELL STREET(East end,FLASH PX,,,,,,,,OPERATIONAL,,,,,144.969,-37.812
49334,,,2479,BOURKE STREET NR RUSSELL STREET(west end,FLASH PX,,,,,,,,OPERATIONAL,,,,,144.969,-37.813
49335,,,1055,APPLETON DOCK LINK NR ENTERPRIZE,POS,,,,,,,,OPERATIONAL,,,,,144.929,-37.81
49336,,,6292,MIDLAND HWY/POWELL,INT,,,,,,,,OPERATIONAL,,,,,144.299,-36.74
49337,,,1056,CRANBOURNE-FRANKSTON/AMSTEL GC,INT,,,,,,,,OPERATIONAL,,,,,145.258,-38.11
49338,,,1077,CRANBOURNE-FRANKSTON/FAIRBAIRN,INT,,,,,,,,OPERATIONAL,,,,,145.271,-38.112
49339,,,1078,CRANBOURNE-FRANKSTON/SCOTT,INT,,,,,,,,OPERATIONAL,,,,,145.268,-38.112
49340,,,3774,CLAYTON BTW BAYVIEW & STEWART,POS,,,,,,,,OPERATIONAL,,,,,145.123,-37.906
49341,,,1079,DANDENONG-FRANKSTON NR KLAUER,BUS SIG,,,,,,,,OPERATIONAL,BUS PRI,,,,145.147,-38.12
49342,,,6293,MIDLAND HWY NR PLUMRIDGE,POS,,,,,,,,OPERATIONAL,PELICAN,,,,144.306,-36.73
49343,,,2849,CANNING/OLD CANNING/RETIREMENT VILLAGE,INT,,,,,,,,OPERATIONAL,,,,,144.872,-37.77
49344,,,1082,BEACONSFIELD-BERWICK NR WHEELER,FLASH PX,,,,,,,,OPERATIONAL,,,,,145.349,-38.029
49345,,,2580,TAYLORS/EAST ESPLANADE,INT,,,,,,,,OPERATIONAL,Bluetooth,,,,144.794,-37.728
49346,,,5140,BELLARINE HWY NR PT LONSDALE,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,144.623,-38.271
49347,,,1026,BEDFORD/GREAT RYRIE,INT,,,,,,,,OPERATIONAL,RAIL QUE,,,,145.238,-37.816
49348,,,2899,EASTERN FWY/DONCASTER RAMP I/B,RAMP MTR,,,,,,,,OPERATIONAL,RAMP SGN,,,,145.101,-37.787
49349,,,3768,MERNDA VILLAGE/GALLOWAY,INT,,,,,,,,OPERATIONAL,,,,,145.091,-37.594
49350,,,5827,DOVETON BTW NORMAN & LANSBOROUGH,POS,,,,,,,,OPERATIONAL,,,,,143.86,-37.538
49351,,,1091,CRANBOURNE/PEN.POWER CENTRE ACCESS,INT,,,,,,,,OPERATIONAL,,,,,145.139,-38.147
49352,,,3767,DERRIMUT/POPLAR/BADEN POWELL,INT,,,,,,,,OPERATIONAL,,,,,144.69,-37.841
49353,,,1180,HEATHERTON NR LIEGE,POS,,,,,,,,OPERATIONAL,,,,,145.193,-37.967
49354,,,3766,BOARDWALK/MAIN,INT,,,,,,,,OPERATIONAL,,,,,144.734,-37.881
49355,,,3765,BOARDWALK/MURNONG,INT,,,,,,,,OPERATIONAL,,,,,144.733,-37.883
49356,,,1080,HIGH/WARNER,INT,,,,,,,,OPERATIONAL,Bluetooth,,,,145.086,-37.864
49357,,,2112,MAIN NR BAYFIELD,POS,,,,,,,,OPERATIONAL,,,,,145.167,-37.703
49358,,,2046,Doncaster Road / Pettys Lane,INT,,,,,,,,OPERATIONAL,,,,,145.114,-37.787
49359,,,40127,WRR NR STEEL CREEK ON RAMP AB,OH LANE,,,,,,,,OPERATIONAL,,,,,144.874,-37.717
49360,,,40128,WRR WEST OF AIRPORT DR AB,OH LANE,,,,,,,,OPERATIONAL,,,,,144.874,-37.717
49361,,,40129,WRR EAST OF STEEL CK AB,OH LANE,,,,,,,,OPERATIONAL,,,,,144.87,-37.72
49362,,,40130,WRR WEST OF STEELE CREEK AB,OH LANE,,,,,,,,OPERATIONAL,SAFECAM,,,,144.866,-37.723
49363,,,40132,WRR BTW KEILOR PK & CALDER AB,OH LANE,,,,,,,,OPERATIONAL,SAFECAM,,,,144.858,-37.729
49364,,,40139,WRR WEST OF SUNSHINE AV,OH LANE,,,,,,,,OPERATIONAL,,,,,144.83,-37.752
49365,,,40140,WRR BTW FURLONG AND SUNSHINE AB,OH LANE,,,,,,,,OPERATIONAL,,,,,144.825,-37.755
49366,,,40142,WRR WEST OF FURLONG AB,OH LANE,,,,,,,,OPERATIONAL,,,,,144.82,-37.763
49367,,,40143,WRR FURLONG RD ONRAMP AB,OH LANE,,,,,,,,OPERATIONAL,,,,,144.822,-37.76
49368,,,6068,MIDLAND HWY/ZURCAS LA,INT,,,,,,,,OPERATIONAL,Bluetooth,,,,145.427,-36.387
49369,,,6304,NORTHERN HIGHWAY / TAYLORS LANE,INT,,,,,,,,OPERATIONAL,,,,,144.979,-37.423
49370,,,1544,BALLAN ROAD / SPORT CENTRE ACCESS,INT,,,,,,,,OPERATIONAL,,,,,144.639,-37.897
49371,,,2993,MICKLEHAM ROAD / AMIRA BOULEVARD,INT,,,,,,,,OPERATIONAL,Bluetooth,,,,144.885,-37.617
49372,,,1319,BOURKE STREET NR SPRING STREET,FLASH PX,,,,,,,,OPERATIONAL,,,,,144.973,-37.811
49373,,,6035,Northern Hwy / Clarke St Kilmore,INT,,,,,,,,OPERATIONAL,,,,,144.949,-37.287
49374,,,5882,BALLARAT-BUNINYONG RD/OLYMPIC AVE,INT,,,,,,,,OPERATIONAL,,,,,143.87,-37.61
49375,,,1565,Cardinia Rd / Arena Pde / Shearwater Dr,INT,,,,,,,,OPERATIONAL,,,,,145.436,-38.068
49376,,,3545,Asling Street Nr Bay Street,FLASH PX,,,,,,,,OPERATIONAL,,,,,145.002,-37.905
49377,,,1566,Thompsons Road / Wheelers Park Drive,INT,,,,,,,,OPERATIONAL,,,,,145.324,-38.088
49378,,,1569,EDGARS ROAD / TARYN DRIVE,INT,,,,,,,,OPERATIONAL,,,,,145.005,-37.647
49379,,,2033,High Street/Southern Access Road,INT,,,,,,,,OPERATIONAL,,,,,145.02,-37.657
49380,,,5347,BAANIP BOULEVARD/GHAZEEPORE ROAD,INT,,,,,,,,OPERATIONAL,,,,,144.3,-38.219
49381,,,1582,SKY ROAD / TOLL ACCESS,INT,,,,,,,,OPERATIONAL,,,,,144,-37
49382,,,6633,SGH (Bair Street) nr Church Street,FIRE SIG,,,,,,,,OPERATIONAL,FIRE LNK,,,,145.947,-38.479
49383,,,1583,Para Road/ Rattray Road,INT,,,,,,,,OPERATIONAL,,,,,145.114,-37.719
49384,,,1586,Wellington Parade near Powlett Street,POS,,,,,,,,OPERATIONAL,,,,,144.984,-37.816
49385,,,1587,Fogarty Avenue NR Wembley Avenue,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,144.871,-37.824
49386,,,6220,MIDLAND HWY / TOMA CRT / WAVERLEY RD,INT,,,,,,,,OPERATIONAL,,,,,144.315,-36.711
49387,,,5354,Jetty Road / McDowell Street,INT,,,,,,,,OPERATIONAL,,,,,144.909,-38.356
49388,,,1712,Franskton Dandeong Rd-Wedge Rd/Boundary,INT,,,,,,,,OPERATIONAL,,,,,145.183,-38.086
49389,,,1729,Hutchinson Street nr John Street,FLASH PX,,,,,,,,OPERATIONAL,,,,,145.347,-37.76
49390,,,1730,Duff Street Near Monahan Road,FLASH PX,,,,,,,,OPERATIONAL,,,,,145.266,-38.102
49391,,,4203,MARIBYRNONG/EPSOM/SCOTIA,INT,,,,,,,,OPERATIONAL,"Bluetooth,TRAM PRI",,,,144.905,-37.771
49392,,,2896,PLUMMER/SALMON,INT,,,,,,,,OPERATIONAL,,,,,144.924,-37.833
49393,,,3471,St Kilda Road near Bowen Crescent,POS,,,,,,,,OPERATIONAL,,,,,144.975,-37.835
49394,,,1304,MCDONALDS ROAD / CIVIC DRIVE,INT,,,,,,,,OPERATIONAL,,,,,145.066,-37.649
49395,,,804,SWANSEA/ CAMBRIDGE,INT,,,,,,,,OPERATIONAL,METER,,,,145.353,-37.806
49396,,,1507,CRAIGIEBURN /AITKEN BOULEVARD,INT,,,,,,,,OPERATIONAL,,,,,144.91,-37.594
49397,,,1512,AITKEN BOULEVARD / CENTRAL PARK AVENUE,INT,,,,,,,,OPERATIONAL,,,,,144.911,-37.59
49398,,,1525,MAGID BTW LINK/HEYINGTON,POS,,,,,,,,OPERATIONAL,,,,,145.303,-38.016
49399,,,1307,ROBINSONS RD NR MCCLELLAND DRV,POS,,,,,,,,OPERATIONAL,,,,,145.164,-38.177
49400,,,5173,PHW/ WAURN PONDS SC ACCESS,INT,,,,,,,,OPERATIONAL,,,,,144.317,-38.198
49401,,,4206,MT ALEXANDER/ORMOND/MARIBYRNONG,INT,,,,,,,,OPERATIONAL,"Bluetooth,RLC,SRLC,TRAM PRI",,,,144.927,-37.773
49402,,,4384,ROYAL/CEMETERY/MACARTHUR,INT,,,,,,,,OPERATIONAL,"Bluetooth,RLC,SRLC,TRAM PRI,V",,,,144.959,-37.79
49403,,,3450,NICHOLSON/ELGIN/JOHNSTON,INT,,,,,,,,OPERATIONAL,"Bluetooth,RLC,SRLC,TRAM PRI",,,,144.975,-37.798
49404,,,4450,MACARTHUR NR ST ANDREWS,POS,,,,,,,,OPERATIONAL,"ASB WARN,PUFFIN,TRAM PRI",,,,144.975,-37.812
49405,,,1376,VICTORIA NR DOMAINE DR,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,145.144,-37.784
49406,,,1506,PHE/TIMBERTOP,INT,,,,,,,,OPERATIONAL,Bike Det,,,,145.398,-38.058
49407,,,1535,STUD RD BETWEEN PHYLLIS AND LEONARD,POS,,,,,,,,OPERATIONAL,PUFFIN,,,,145.246,-37.848
49408,,,3125,CANTERBURY/UNION,INT,,,,,,,,OPERATIONAL,"ASB WARN,Bluetooth,PARTFCRT,R",,,,145.097,-37.826
49409,,,1243,ST KILDA RD NR HIGH ST,POS,,,,,,,,OPERATIONAL,,,,,144.98,-37.849
49410,,,1241,ST KILDA RD NEAR COMMERCIAL RD,POS,,,,,,,,OPERATIONAL,,,,,144.978,-37.844
49411,,,1242,ST KILDA RD NR UNION ST,POS,,,,,,,,OPERATIONAL,,,,,144.981,-37.852
49412,,,5305,SHANNON/WEST FYANS,INT,,,,,,,,OPERATIONAL,Bluetooth,,,,144.333,-38.158
49413,,,3584,FERRES BOULEVARD between FINDON & MCDONA,POS,,,,,,,,OPERATIONAL,,,,,145.069,-37.646
49414,,,2031,GRANTS ROAD / SERVICE ROAD,INT,,,,,,,,OPERATIONAL,,,,,144.849,-37.677
49415,,,2032,GRANTS ROAD / TAXI PARKING ACCESS,INT,,,,,,,,OPERATIONAL,,,,,144.849,-37.677
49416,,,1578,Narre Warren-Cranbourne Rd/Rosebank Dr,INT,,,,,,,,OPERATIONAL,Bluetooth,,,,145.297,-38.077
49417,,,1579,Narre Warren-Cranbourne Rd/Casey Central,INT,,,,,,,,OPERATIONAL,,,,,145.297,-38.077
49418,,,3159,Narre-Warren-Cranbourne Rd nr Sierra Bvd,POS,,,,,,,,OPERATIONAL,,,,,145.296,-38.081
49419,,,1592,Nepean Highway nr Denman Avenue,POS,,,,,,,,OPERATIONAL,,,,,145.107,-38.037
49420,,,6219,Northern Hwy (Nr Cardwell St),POS,,,,,,,,OPERATIONAL,,,,,144.608,-36.495
